corp_code,한글 종목약명,단축코드
15168900.0,이에이트,418620
15444680.0,이엔셀,456070
5301850.0,이엔에프테크놀로지,102710
1372890.0,이엘씨,041520
3740200.0,이엘피,063760
6162900.0,이엠넷,123570
4757180.0,이엠앤아이,083470
5269510.0,이엠코리아,095190
5411630.0,이엠텍,091120
2464170.0,이오테크닉스,039030
12743100.0,이오플로우,294090
11825500.0,EDGC,245620
4091400.0,이원컴포텍,088290
2610540.0,EG,037370
14805680.0,이지바이오,353810
4900900.0,이지케어텍,099750
11408370.0,이지트로닉스,377330
2423780.0,이지홀딩스,035810
8184720.0,이큐셀,160600
6347280.0,이크레더블,092130
4807560.0,이트론,096040
7887370.0,이퓨쳐,134060
1456680.0,이화공영,001840
1457380.0,이화전기,024810
2699220.0,인바디,041830
3678710.0,인바이오,352940
4093710.0,인베니아,079950
15164560.0,인벤티지랩,389470
12431610.0,인산가,277410
3759310.0,인선이엔티,060150
2290210.0,인성정보,033230
12221130.0,인스웨이브시스템즈,450520
2654210.0,인지디스플레,037330
6411710.0,인지소프트,100030
10136940.0,인카금융서비스,211050
4759760.0,인콘,083640
3904080.0,인크레더블버즈,064090
8190730.0,인크로스,216050
2268660.0,인탑스,049070
6044260.0,인터로조,119610
1459140.0,인터엠,017250
3691700.0,인터플렉스,051370
4797870.0,인텍플러스,064290
6641810.0,인텔리안테크,189300
6611570.0,인트로메딕,150840
2924340.0,인트론바이오,048530
4914150.0,인포바인,115310
2437570.0,인포뱅크,039290
4359690.0,인피니트헬스케어,071200
4824260.0,인화정공,101930
13966760.0,일승,333430
3854150.0,일신바이오,068330
9238260.0,일월지엠엘,178780
1465600.0,일지테크,019540
4851770.0,일진파워,094820
11657390.0,잉글우드랩,950140
2616560.0,잉크테크,049550
13650380.0,자람테크놀로지,389020
11740380.0,자비스,254120
4183790.0,자연과환경,043910
10205240.0,자이글,234920
12644380.0,자이언트스텝,289220
6596840.0,장원테크,174880
1470820.0,재영솔루텍,049630
13832290.0,저스템,417840
6327930.0,전진바이오팜,110020
10474150.0,정다운,208140
2877880.0,정상제이엘에스,040420
1477720.0,정원엔시스,045510
6662040.0,제너셈,217190
5459290.0,제넥신,095700
4089560.0,제넨바이오,072520
7995390.0,제노레이,122310
10147180.0,제노코,361390
10621770.0,제놀루션,225220
6249980.0,제닉,123330
12934850.0,제닉스,381620
5638370.0,제로투세븐,159580
8995560.0,제룡산업,147830
1853560.0,제룡전기,033100
4425700.0,제우스,079370
1104310.0,JW신약,067290
3613810.0,제이브이엠,054950
1485310.0,제이스코홀딩스,023440
4931850.0,제이스텍,090470
12676020.0,제이시스메디칼,287410
6648530.0,제이씨케미칼,137950
2235130.0,제이씨현시스템,033320
13675860.0,제이아이테크,417500
4475750.0,제이앤티씨,204270
1202890.0,제이에스티나,026040
13094210.0,제이엔비,452160
4421540.0,제이엔케이글로벌,126880
11532930.0,제이엘케이,322510
2224350.0,제이엠아이,033050
5335080.0,제이엠티,094970
4118080.0,제이오,418550
2586890.0,JYP Ent.,035900
15531290.0,제이투케이바이오,420570
3654570.0,제이티,089790
10418280.0,JTC,950170
1855050.0,제일바이오,052670
5287910.0,제일엠앤에스,412540
1484700.0,제일일렉트릭,199820
1485950.0,제일테크노스,038010
12302550.0,제주맥주,276730
4474870.0,제주반도체,080220
12228670.0,제테마,216080
10514720.0,젠큐릭스,229000
4928940.0,젬백스,082270
2918600.0,조광ILI,044060
2318310.0,조아제약,034940
3972520.0,조이시티,067000
2050030.0,좋은사람들,033340
2521350.0,주성엔지니어링,036930
10129870.0,아모센스,357580
10823480.0,오스테오닉,226400
15851550.0,오픈놀,440320
9839160.0,제노포커스,187420
13577650.0,큐라티스,348080
4153270.0,중앙백신,072020
1497700.0,중앙에너비스,000440
3477160.0,중앙첨단소재,051980
11082480.0,지노믹트리,228760
12760260.0,지놈앤컴퍼니,314130
14941540.0,지니너스,389030
2237620.0,지니뮤직,043610
9622230.0,지니언스,263860
13189330.0,지니틱스,303030
2571490.0,지더블유바이텍,036180
10471690.0,지란지교시큐리티,208350
10106420.0,지씨셀,144510
13510800.0,지아이이노베이션,358570
13113100.0,지아이텍,382480
9583270.0,지앤비에스 에코,382800
3891100.0,지어소프트,051160
3519950.0,지에스이,053050
4919380.0,GH신소재,130500
6264640.0,지엔씨에너지,119850
2581020.0,지엔코,065060
10423590.0,지엘팜텍,204840
12285150.0,지오릿에너지,270520
6689650.0,지오엘리먼트,311320
14626050.0,지투파워,388050
1708770.0,진로발효,018120
5529920.0,진매트릭스,109820
4910530.0,진바이오텍,086060
1742080.0,진성티이씨,036890
14378580.0,진시스템,363250
1505360.0,진양제약,007370
8169330.0,진영,285800
5256790.0,차바이오텍,085660
11415990.0,차백신연구소,261780
11076650.0,크리스탈신소재,900250
9098350.0,차이커뮤니케이션,351870
6067700.0,참좋은여행,094850
1235230.0,창해에탄올,004650
8977520.0,천보,278280
15345770.0,청담글로벌,362320
2164340.0,체리부로,066360
2994640.0,초록뱀미디어,047820
5799710.0,칩스앤미디어,094360
1522600.0,카스,016920
12635270.0,카이노스메드,284620
11373830.0,카카오게임즈,293490
11162650.0,카티스,140430
2608790.0,카페24,042000
8630380.0,캐리,313760
12672220.0,캐리소프트,317530
3025820.0,캐스텍코리아,071850
3300440.0,캠시스,050110
14971240.0,캡스톤파트너스,452300
16852510.0,컨텍,451760
12362860.0,컬러레이,900310
4764980.0,컴투스,078340
5357460.0,컴투스홀딩스,063080
5981980.0,컴퍼니케이,307930
4797050.0,케스피온,079190
11871480.0,케어랩스,263700
5498910.0,케어젠,214370
3709180.0,케이디켐,221980
11681430.0,골든센츄리,900280
2551050.0,케이바이오,038530
1580240.0,KBI메탈,024840
16212800.0,케이비제21호스팩,424140
17247090.0,KB제25호스팩,455250
17661670.0,KB제26호스팩,458320
17855510.0,KB제27호스팩,464680
18107960.0,KB제28호스팩,476470
18162680.0,KB제29호스팩,478390
18516500.0,KB제30호스팩,486630
8761660.0,KBG,318000
10030400.0,케이사인,192250
16892660.0,케이쓰리아이,431190
1054660.0,KCC건설,021320
2650410.0,KCI,036670
4416500.0,케이씨에스,115500
4414470.0,케이씨티,089150
1017520.0,케이씨피드,025880
6033480.0,케이아이엔엑스,093320
5368880.0,케이알엠,093640
6184100.0,KS인더스트리,101000
3281910.0,케이에스피,073010
10979060.0,KH 건설,226360
1259650.0,KH 미래물산,111870
3786280.0,KH바텍,060720
6579870.0,KX,122450
2768340.0,KX하이텍,052900
6066640.0,케이엔더블유,105330
3040760.0,케이엔솔,053080
6726030.0,케이엔알시스템,199430
14029950.0,케이엔에스,432470
2081340.0,KNN,058400
7691580.0,케이엔제이,272110
2466200.0,케이엘넷,039420
2429340.0,케이엠,083550
2263520.0,케이엠더블유,032500
10957040.0,케이엠제약,225430
6686000.0,케이옥션,102370
4268280.0,케이웨더,068100
4052780.0,KG모빌리언스,046440
3661370.0,KG에코솔루션,151860
2645470.0,KG이니시스,035600
2609580.0,케이티알파,036030
1524370.0,케이프,064820
10372140.0,케이피에스,256940
1576360.0,케이피에프,024880
2066860.0,케이피엠테크,042040
3576070.0,케이피티유,054410
9615070.0,케일럼,258610
11585530.0,켄코아에어로스페이스,274090
3714850.0,켐트로닉스,089010
10893500.0,켐트로스,220260
3497320.0,코나아이,052400
6019880.0,코난테크놀로지,402030
15732840.0,코닉오토메이션,391710
2958570.0,코다코,046070
3290930.0,코데즈컴바인,047770
3085590.0,코디,080530
5414370.0,코렌텍,104540
1525890.0,코리아나,027050
3049150.0,코리아에셋투자증권,190650
8034250.0,코리아에프티,123410
2681180.0,코맥스,036690
1527830.0,코메론,049430
9978120.0,코미코,183300
1874150.0,코미팜,041960
3659340.0,코세스,089890
14937930.0,코셈,360350
4424550.0,코스나인,082660
6562890.0,코스맥스엔비티,222040
7634730.0,코스메카코리아,241710
14762190.0,코스텍시스,355150
9896640.0,코아스템켐온,166480
2715010.0,코아시아,045970
10315020.0,코아시아씨엠,196450
15125750.0,코어라인소프트,384470
1974760.0,코엔텍,029960
5256420.0,코오롱생명과학,102940
12450620.0,코오롱티슈진,950160
1559480.0,코웰패션,033290
3606740.0,코위버,056360
12112320.0,코윈테크,282880
8073970.0,코이즈,121850
9592100.0,코츠테크놀로지,448710
4469010.0,코칩,126730
1877250.0,코콤,015710
3052970.0,코텍,052330
13642970.0,코퍼스코리아,322780
10324040.0,콜마비앤에이치,200130
13110550.0,쿠콘,294570
13112860.0,퀀타매트릭스,317690
5019700.0,퀀타피아,078940
12077610.0,퀀텀온,227100
15841830.0,퀄리타스반도체,432720
13977720.0,큐라클,365270
3568020.0,큐렉소,060280
14926510.0,큐로셀,372320
2963240.0,큐로홀딩스,051780
10426500.0,큐리언트,115180
14989740.0,큐리옥스바이오시스템즈,445680
9856860.0,큐브엔터,182360
10335910.0,큐알티,405100
4114460.0,큐에스아이,066310
2679420.0,큐캐피탈,016600
15140050.0,크라우드웍스,355390
5258820.0,크레버스,096240
3464070.0,크레오에스지,040350
5220070.0,크리스에프앤씨,110790
1852220.0,크린앤사이언스,045520
2328210.0,클라우드에어,036170
10613270.0,클래시스,214150
12019700.0,클리노믹스,352770
9577350.0,클리오,237880
5353750.0,키네마스터,139670
16168080.0,키움제6호스팩,413600
16675920.0,키움제7호스팩,433530
16939220.0,키움제8호스팩,446840
3537620.0,키이스트,054780
6173140.0,타이거일렉,219130
13608750.0,탑머티리얼,360070
3668450.0,탑엔지니어링,065130
6086990.0,탑코미디어,134580
1533750.0,태광,023160
13660000.0,태성,323280
1867170.0,태양,053620
1867990.0,태웅,044490
5622450.0,태웅로직스,124560
9265220.0,테고사이언스,191420
3730210.0,테라사이언스,073640
2498940.0,테라젠이텍스,066700
5244210.0,테스,095610
3702550.0,테크엘,064520
5356760.0,테크윙,089030
4231770.0,텔레칩스,054450
6088020.0,텔콘RF제약,200230
14364790.0,토마토시스템,393210
10640690.0,토박스코리아,215480
3903650.0,토비스,051360
3550890.0,토탈소프트,045340
5319170.0,톱텍,108230
5962600.0,투비소프트,079970
5475100.0,툴젠,199800
11342160.0,트루엔,417790
12170140.0,트윔,290090
1869390.0,특수건설,026150
12321920.0,티디에스팜,464280
13093880.0,티라유텍,322180
8670980.0,티로보틱스,117730
2046420.0,티비씨,033830
3726880.0,티사이언티픽,057680
6096610.0,티쓰리,204610
2454720.0,티씨케이,064760
11099370.0,티앤알바이오팹,246710
6084400.0,티앤엘,340570
3174870.0,티에스넥스젠,043220
11390350.0,티에스아이,277880
3722260.0,티에스이,131290
7782350.0,TS인베스트먼트,246690
13530240.0,TS트릴리온,317240
10353680.0,티에프이,425420
8147860.0,티엔엔터테인먼트,131100
9203790.0,티엘비,356860
2618870.0,티엘아이,062860
13359300.0,티움바이오,321550
13012520.0,티이엠씨,425040
11137540.0,티이엠씨씨엔에스,241790
2017330.0,TJ미디어,032540
1400610.0,TKG애강,022220
6935540.0,티케이케미칼,104480
4976310.0,티플랙스,081150
5785380.0,티피씨글로벌,130740
1086490.0,TPC,048770
4380360.0,팅크웨어,084730
12922910.0,파두,440110
1051380.0,파라텍,033540
14951800.0,파로스아이바이오,388870
2669340.0,파루,043200
9704530.0,파마리서치,214450
9722930.0,파멥신,208340
4296940.0,파버나인,177830
2381530.0,파세코,037070
6384870.0,파수,150900
2313540.0,파워넷,037030
2696120.0,파워로직스,047310
15134400.0,파이버프로,368770
4923530.0,파이오링크,170790
3500200.0,파인디앤씨,049120
2647320.0,파인디지털,038950
16867550.0,파인엠텍,441270
7557390.0,파인테크닉스,106240
8203520.0,파인텍,131760
3847620.0,파커스,065690
2447470.0,파크시스템스,140860
4901510.0,파트론,091700
2316910.0,판타지오,032800
9868980.0,팜스빌,318010
1924990.0,팜스토리,027710
11010410.0,패션플랫폼,225590
3390720.0,팬스타엔터프라이즈,054300
3971910.0,팬엔터테인먼트,068050
9629220.0,팬젠,222110
11462200.0,팸텍,271830
11524700.0,펄어비스,263750
7610590.0,펌텍코리아,251970
9573730.0,펨트론,168360
4158680.0,펩트론,087010
3926910.0,포니링크,064800
1887970.0,포메탈,119500
15136990.0,포바이포,389140
8623120.0,포스뱅크,105760
9399420.0,포시에스,189690
9623930.0,포인트모바일,318020
11796080.0,포인트엔지니어링,256630
13937210.0,포커스에이치엔에스,331380
18069510.0,폰드그룹,472850
6179980.0,폴라리스세원,234100
3692130.0,폴라리스AI,039980
4633420.0,폴라리스AI파마,041910
2698520.0,폴라리스오피스,041020
6636690.0,폴라리스우노,114630
12593110.0,푸드나무,290720
1651030.0,푸드웰,005670
5378320.0,푸른기술,094940
1248050.0,푸른저축은행,007330
4107390.0,푸른소나무,057880
1553730.0,풍강,093380
1554520.0,풍국주정,023900
4171670.0,풍원정밀,371950
13574460.0,퓨런티어,370090
10278280.0,퓨릿,445180
6531030.0,퓨처코어,151910
10535400.0,퓨쳐켐,220100
3563890.0,프럼파스트,035200
12584280.0,프레스티지바이오로직스,334970
13597360.0,프로이천,321260
3251120.0,프로텍,053610
12679580.0,프로티아,303360
12178650.0,프롬바이오,377220
11372950.0,프리시젼바이오,335810
3520640.0,프리엠스,053160
15758390.0,플라즈맵,405000
2974480.0,플래스크,041590
14543410.0,플래티어,367000
4901790.0,플랜티넷,075130
8628530.0,플레이디,237820
1383670.0,플레이위드,023770
1107500.0,플루토스,019570
12374340.0,플리토,300080
2760830.0,피노,033790
1895380.0,피델릭스,032580
2979340.0,피씨디렉트,051380
10510920.0,피씨엘,241820
5258640.0,피앤씨테크,237750
14192050.0,피앤에스미캐닉스,460940
13658250.0,피에스케이,319660
2084440.0,피에스케이홀딩스,031980
1556380.0,피에스텍,002230
1551510.0,피에이치에이,043370
11128890.0,피엔에이치테크,239890
12903810.0,피엔케이피부임상연구센타,347740
6122940.0,피엔티,137400
11445690.0,피엔티엠에스,257370
1335570.0,PN풍년,024940
6541750.0,피엠티,147760
8293800.0,피제이메탈,128660
1557350.0,피제이전자,006140
6040280.0,피코그램,376180
11182810.0,피플바이오,304840
4037660.0,피피아이,062970
4950860.0,픽셀플러스,087600
15245070.0,핀텔,291810
14883200.0,필에너지,378340
9387210.0,필옵틱스,161580
14053900.0,핌스,347770
11420750.0,핑거,163730
15849340.0,핑거스토리,417180
16962750.0,하나26호스팩,446750
17003740.0,하나27호스팩,448370
17243380.0,하나28호스팩,454750
17244170.0,하나29호스팩,454640
17913210.0,하나30호스팩,469880
17915610.0,하나31호스팩,469900
18077380.0,하나32호스팩,475240
18077290.0,하나33호스팩,475250
15932420.0,하나금융21호스팩,406760
16132810.0,하나금융22호스팩,418170
16694750.0,하나금융25호스팩,435620
6011910.0,하나기술,299030
4450540.0,하나마이크론,067310
6607500.0,하나머티리얼즈,166090
8577270.0,하림,136480
1483640.0,하림지주,003380
16635690.0,하스,450330
5274910.0,하이드로리튬,101670
15051860.0,하이딥,365590
9776410.0,하이로닉,149980
1650600.0,하이록코리아,013030
8259590.0,하이비젼시스템,126700
5428980.0,하이소닉,106080
17056250.0,하이제8호스팩,450050
6507710.0,하이젠알앤엠,160190
6883580.0,하이즈항공,221840
4099640.0,하이텍팜,106190
3911970.0,하이퍼코퍼레이션,065650
2217280.0,하츠,066130
1564420.0,한국가구,004590
2633710.0,한국경제TV,039340
1569560.0,한국기업평가,034950
5791390.0,한국맥널티,222980
11796170.0,한국비엔씨,256840
10312290.0,한국비티비,219750
1580150.0,한국선재,025550
1585650.0,한국알콜,017890
5328550.0,한국유니온제약,080720
3637690.0,한국전자금융,063570
3611690.0,한국전자인증,041460
2577320.0,한국정밀기계,101680
2619570.0,한국정보공학,039740
3064540.0,한국정보인증,053300
1593420.0,한국정보통신,025770
17612960.0,한국제12호스팩,458610
17759520.0,한국제13호스팩,464440
18143120.0,한국제14호스팩,477530
18186820.0,한국제15호스팩,479880
1495940.0,한국캐피탈,023760
3033960.0,한국컴퓨터,054040
1600100.0,한국큐빅,021650
1877700.0,한국파마,032300
1981920.0,한국팩키지,037230
2042620.0,한글과컴퓨터,030520
2447830.0,한네트,052600
10697360.0,한독크린텍,256150
5285150.0,한라IMS,092460
6074960.0,한빛레이저,452190
3482920.0,한빛소프트,047080
9584510.0,한선엔지니어링,452280
3899980.0,한성크린텍,066980
6259420.0,한솔아이원스,114810
4708290.0,한솔인티큐브,070590
11017220.0,한송네오텍,226440
3490600.0,한스바이오메드,042520
16026380.0,한싹,430690
4889890.0,한양디지텍,078350
2167620.0,한양이엔지,045100
13598150.0,한울반도체,320000
5601220.0,한울소재과학,091440
1628320.0,한일단조,024740
1629110.0,한일사료,005860
2679790.0,한일화학,007770
1566000.0,한주라이트메탈,198940
1464270.0,한주에이알티,058450
4745880.0,한중엔시에스,107640
2028390.0,한창산업,079170
3635920.0,한컴위드,054920
1405660.0,한탑,002680
16630550.0,한화플러스제3호스팩,430460
17251600.0,한화플러스제4호스팩,455310
2193610.0,해성산업,034810
4534420.0,해성에어로보틱스,059270
4837350.0,해성옵틱스,076610
7931550.0,핸디소프트,220180
11605120.0,헝셩그룹,900270
10133110.0,헥토이노베이션,214180
7637010.0,헥토파이낸셜,234340
3593950.0,헬릭스미스,084990
1645020.0,현대공업,170030
13584630.0,현대무벡스,319400
3470620.0,현대바이오랜드,052260
3136490.0,현대바이오,048410
1646180.0,현대사료,016790
2285360.0,현대에버다임,041440
14090220.0,현대ADM,187660
2550440.0,현대에이치티,039010
6569510.0,현대이지웰,090850
6673730.0,현대힘스,460930
3674550.0,현우산업,092300
8080680.0,협진,138360
1427130.0,형지I&C,011080
2884950.0,홈센타홀딩스,060560
3853360.0,홈캐스트,064240
2177430.0,화성밸브,039610
8252230.0,화신정공,126640
5270020.0,화인써키트,127980
1889730.0,화일약품,061250
3673850.0,효성오앤비,097870
12515770.0,휴네시온,290270
14536700.0,휴럼,353190
6231840.0,휴림네트웍스,192410
5404290.0,휴림로봇,090710
2308140.0,휴림에이텍,078590
10429790.0,휴마시스,205470
7870570.0,휴맥스,115160
2194400.0,휴맥스홀딩스,028080
8619970.0,휴먼테크놀로지,175140
6144780.0,휴메딕스,200670
3986680.0,휴비츠,065510
10638840.0,휴센텍,215090
11855660.0,휴엠앤씨,263920
11598530.0,휴온스,243070
2280590.0,휴온스글로벌,084110
8883470.0,휴젤,145020
1670040.0,흥구석유,024060
1670310.0,흥국,010240
9165160.0,흥국에프엔비,189980
2368630.0,희림,037440
5567120.0,힘스,238490
